c,d,e,f,g,h,I,k,n,o,r,s,t,u,v,w,y,z
10,22.39,37.4,19.4633333333,40.5,22.2,36.6633333333,37.09,6.09,62.5,23.73,40.93,19.4266666667,38.29,5.8166666667,761.4166666667,1.8333333333,57.5
0,22.39,37.4333333333,19.39,40.5,22.1,36.7,37.06,6.09,62.2233333333,23.7,40.96,19.5,38.53,5.8,761.4,2,65
0,22.3233333333,37.4333333333,19.39,40.6266666667,22.1,36.7,37,6.09,62.03,23.6333333333,40.5666666667,19.5,38.7233333333,5.7333333333,761.4,2,58
0,22.29,37.5,19.39,40.76,22.1,36.79,37.06,6.19,61.8266666667,23.5666666667,40.4,19.5,38.8266666667,5.6666666667,761.4,2,51
0,22.29,37.5,19.29,40.845,22.1,36.79,37.06,6.2633333333,61.9,23.5,40.6,19.5666666667,39.0266666667,5.6,761.4,2,44
0,22.26,37.5,19.29,40.9,22.1,36.79,37,6.3,61.8633333333,23.5,41.0666666667,19.5,39.2,5.5333333333,761.4,2,37
0,22.2,37.5,19.29,40.9,22.1,36.79,37,6.3,61.8633333333,23.4266666667,41.4,19.5,39.2,5.4666666667,761.4,2,30
0,22.2,37.5,19.26,40.8633333333,22.1,36.9,37,6.23,61.0566666667,23.39,41.8,19.5,39.3266666667,5.4,761.4,2,23
0,22.2,37.5,19.26,40.8633333333,22.1,36.8266666667,37,5.8966666667,61.13,23.39,42.1333333333,19.5,39.4666666667,5.1666666667,761.3833333333,2,29.6666666667
0,22.1,37.5,19.2,40.79,22.1,36.79,37,5.8333333333,63.1,23.3566666667,42.8,19.5,39.53,4.9333333333,761.3666666667,2,36.3333333333
0,22.1,37.5,19.2,40.8633333333,22.1,36.79,37,5.8333333333,62.8333333333,23.29,43.1333333333,19.525,39.6725,4.7,761.35,2,43
0,22.0666666667,37.5,19.1666666667,40.8633333333,22.1,36.79,36.9666666667,5.4333333333,62.59,23.29,43.3266666667,19.6,39.76,4.4666666667,761.3333333333,2,49.6666666667
0,22,37.5,19.1,40.8633333333,22.1,36.79,36.9666666667,5.1,62.53,23.23,43.3266666667,19.6,39.79,4.2333333333,761.3166666667,2,56.3333333333
0,22,37.5,19,40.79,22.1,36.79,36.9666666667,4.39,61.09,23.2,43.6566666667,19.6,39.8633333333,4,761.3,2,63
0,22,37.5,19,40.79,22.1,36.79,36.9,3.86,62.2333333333,23.2,43.93,19.6,40,4.0833333333,761.2666666667,1.8333333333,61.1666666667
0,21.9633333333,37.4666666667,19,40.79,22.1,36.79,36.845,4.2,65.7,23.2,44.2666666667,19.6,40,4.1666666667,761.2333333333,1.6666666667,59.3333333333
0,21.89,37.4,18.9266666667,40.8633333333,22.1,36.79,36.79,4.3966666667,65.7333333333,23.175,44.4975,19.6,40.1266666667,4.25,761.2,1.5,57.5
0,21.89,37.4,18.89,40.9333333333,22.1,36.79,36.79,3.9966666667,63.7333333333,23.1,44.59,19.6,40.2,4.3333333333,761.1666666667,1.3333333333,55.6666666667
0,21.815,37.3175,18.8233333333,40.9333333333,22.1,36.79,36.76,3.8266666667,65.6333333333,23.1,44.7,19.6,40.3266666667,4.4166666667,761.1333333333,1.1666666667,53.8333333333
0,21.79,37.29,18.79,40.9,22.1,36.79,36.76,3.9666666667,66.2266666667,23.1,44.9,19.6,40.4,4.5,761.1,1,52
0,21.79,37.29,18.79,40.9666666667,22.1,36.79,36.7,4.0633333333,66.8566666667,23.0666666667,44.9666666667,19.6,40.5,4.55,761.1,1,51.3333333333
0,21.79,37.29,18.7,41.1266666667,22.1,36.79,36.7,4.19,66.6633333333,23,44.9,19.6,40.5,4.6,761.1,1,50.6666666667
0,21.7,37.3266666667,18.7,41.2,22.1,36.9,36.73,3.9666666667,65.8,23,44.79,19.6,40.53,4.65,761.1,1,50
0,21.7,37.4,18.65,41.245,22.1,36.9,36.73,3.9,66.3266666667,23,44.73,19.6,40.59,4.7,761.1,1,49.3333333333
0,21.6333333333,37.3266666667,18.6,41.23,22.1,36.9,36.7,4.06,67.0633333333,22.89,44.6633333333,19.6,40.59,4.75,761.1,1,48.6666666667
0,21.6333333333,37.3266666667,18.5333333333,41.29,22.1,36.9,36.7,4,66.9966666667,22.9633333333,44.59,19.6,40.6633333333,4.8,761.1,1,48
0,21.6,37.29,18.5666666667,41.4,22.1333333333,36.9,36.7,4.3666666667,68.6233333333,22.89,44.53,19.6,40.7,4.7666666667,761.0666666667,1,48.6666666667
0,21.6,37.29,18.5,41.4666666667,22.1333333333,36.9,36.7,4.5,68.1633333333,22.89,44.6633333333,19.6,40.76,4.7333333333,761.0333333333,1,49.3333333333
0,21.5666666667,37.4,18.5,41.59,22.2,36.9333333333,36.7,4.23,67.03,22.89,44.6633333333,19.6,40.79,4.7,761,1,50
0,21.5,37.4,18.4266666667,41.59,22.2,37,36.7,4.165,67.7225,22.89,44.59,19.6,40.79,4.6666666667,760.9666666667,1,50.6666666667
0,21.5,37.4333333333,18.39,41.6266666667,22.2,37,36.7,4.2633333333,68.1266666667,22.79,44.29,19.6,40.8633333333,4.6333333333,760.9333333333,1,51.3333333333
0,21.5,37.5,18.39,41.7,22.2,37,36.7,4.4333333333,68.6233333333,22.79,44.29,19.6666666667,40.9666666667,4.6,760.9,1,52
0,21.5,37.5,18.39,41.8266666667,22.2,37,36.7,4.5,68.6233333333,22.79,44.2,19.6,40.9,4.6,760.9333333333,1,52.6666666667
0,21.4266666667,37.4333333333,18.3233333333,41.9,22.2,37,36.7,4.53,68.4666666667,22.79,44.2,19.6,41,4.6,760.9666666667,1,53.3333333333
0,21.39,37.4,18.29,41.9333333333,22.2,37,36.7,4.6566666667,68.7333333333,22.79,44.1333333333,19.6666666667,41.06,4.6,761,1,54
0,21.39,37.4,18.29,42.06,22.2,37.09,36.7,4.9,69.0266666667,22.79,44,19.6666666667,41.09,4.6,761.0333333333,1,54.6666666667
0,21.3566666667,37.5,18.29,42.09,22.2,37.09,36.7,4.9666666667,68.9666666667,22.79,44,19.6,41.03,4.6,761.0666666667,1,55.3333333333
0,21.3566666667,37.5,18.29,42.1633333333,22.2,37.09,36.7,5.03,69.2566666667,22.76,43.9,19.6,41.09,4.6,761.1,1,56
0,21.29,37.645,18.29,42.23,22.2,37.09,36.7,5.1566666667,69.73,22.7,43.9,19.6666666667,41.2966666667,4.75,761.1,1.3333333333,56.8333333333
0,21.29,38.03,18.29,42.3633333333,22.1666666667,37,36.7,5.2266666667,69.9966666667,22.7,43.8266666667,19.6,41.4,4.9,761.1,1.6666666667,57.6666666667
0,21.29,38.2233333333,18.2,42.53,22.1,36.9333333333,36.76,5.3666666667,70.33,22.7,43.9,19.6,41.3266666667,5.05,761.1,2,58.5
0,21.29,38.1633333333,18.2,42.59,22.1,36.9,36.86,5.4333333333,70.7933333333,22.6666666667,43.8333333333,19.6,41.29,5.2,761.1,2.3333333333,59.3333333333
0,21.29,38.03,18.2,42.59,22.0333333333,36.8266666667,37.06,5.5,71,22.6,43.76,19.6,41.3633333333,5.35,761.1,2.6666666667,60.1666666667
10,21.26,38.03,18.2,42.6266666667,22,36.6633333333,37.23,5.53,71.2933333333,22.6,43.9633333333,19.7,41.56,5.5,761.1,3,61
0,21.2,38.2233333333,18.2,42.6266666667,22,36.59,37.3633333333,5.6566666667,71.6266666667,22.6,43.89,19.7,41.4333333333,5.5666666667,761.1333333333,3,61.3333333333
0,21.2,38.29,18.2,42.79,22,36.7,37.6266666667,5.8333333333,71.7633333333,22.6,43.5266666667,19.6333333333,41.29,5.6333333333,761.1666666667,3,61.6666666667
0,21.2,38.29,18.2,42.8633333333,22,36.7,37.76,5.85,71.7175,22.6,43.2666666667,19.6333333333,41.23,5.7,761.2,3,62
0,21.2,38.4666666667,18.23,42.9633333333,21.9633333333,36.7,37.79,5.9666666667,72.06,22.5,42.93,19.6,41.1633333333,5.7666666667,761.2333333333,3,62.3333333333
0,21.2,38.4,18.23,43.09,21.89,36.7225,37.79,6.1233333333,72.1566666667,22.5,42.73,19.6,41.0675,5.8333333333,761.2666666667,3,62.6666666667
0,21.2,38.4333333333,18.29,43.29,21.89,36.79,37.79,6.2633333333,72.23,22.4633333333,42.49,19.6,40.9333333333,5.9,761.3,3,63
0,21.2,38.5,18.29,43.23,22,36.79,37.73,6.5633333333,72.4333333333,22.39,42.23,19.6,40.8633333333,6,761.3333333333,3,55.8333333333
0,21.2,38.5,18.39,43.09,21.9266666667,36.79,37.7,6.7633333333,71.8933333333,22.39,42.09,19.6,40.73,6.1,761.3666666667,3,48.6666666667
0,21.2,38.56,18.39,43.03,22,36.9,37.7,6.8666666667,71.5266666667,22.39,42.03,19.6,40.7,6.2,761.4,3,41.5
0,21.2,38.59,18.4266666667,43.03,22,36.9,37.7,7.1266666667,71.1933333333,22.29,41.8633333333,19.6,40.6266666667,6.3,761.4333333333,3,34.3333333333
0,21.2,38.59,18.5,42.9633333333,21.9266666667,36.9,37.6633333333,7.1566666667,70.06,22.29,41.79,19.6,40.5,6.4,761.4666666667,3,27.1666666667
0,21.2,38.6566666667,18.5,42.9,21.9266666667,36.9,37.59,7.09,69.9933333333,22.29,41.6633333333,19.6,40.4333333333,6.5,761.5,3,20
0,21.2,38.79,18.5,42.9,22,36.9,37.59,7.2266666667,69.5966666667,22.29,41.5675,19.6,40.4,6.6333333333,761.5333333333,3,21.3333333333
0,21.2,38.79,18.6333333333,42.8266666667,22,36.9,37.59,7.3666666667,67.79,22.23,41.36,19.6,40.3266666667,6.7666666667,761.5666666667,3,22.6666666667
0,21.2,38.79,18.76,42.6933333333,22,36.9,37.59,7.5633333333,65.0666666667,22.2,41.26,19.6,40.26,6.9,761.6,3,24
0,21.2,38.79,18.8233333333,42.5,22,36.9,37.53,7.83,62.8,22.2,41.1266666667,19.6,40.2,7.0333333333,761.6333333333,3,25.3333333333
0,21.2,38.79,18.89,42.475,22,36.9,37.59,8.1666666667,59.7666666667,22.2,41.06,19.6,40.09,7.1666666667,761.6666666667,3,26.6666666667
0,21.26,38.8633333333,18.89,42.3266666667,22,36.9,37.53,8.4333333333,56.9,22.1333333333,41,19.6,40.03,7.3,761.7,3,28
0,21.2,38.79,19.0333333333,42.2,22,36.9,37.53,8.6666666667,53.3333333333,22.1666666667,40.9,19.6,40,7.4833333333,761.7166666667,3,30
0,21.26,38.79,19.1,42.1266666667,22,36.9,37.53,8.9975,49.77,22.1,40.9,19.6,39.9333333333,7.6666666667,761.7333333333,3,32
0,21.29,38.76,19.23,41.8633333333,22,36.9,37.59,9.3966666667,46.8333333333,22.1,40.79,19.6,39.8633333333,7.85,761.75,3,34
0,21.29,38.6266666667,19.29,41.6566666667,22,36.9,37.7966666667,9.69,42.6266666667,22.1,40.73,19.6,39.79,8.0333333333,761.7666666667,3,36
0,21.29,38.56,19.3233333333,41.1933333333,21.9633333333,36.9,38.09,9.8233333333,40.76,22.1,40.4666666667,19.6,39.6333333333,8.2166666667,761.7833333333,3,38
0,21.29,38.4333333333,19.4633333333,40.86,21.89,36.9,37.89,10.0333333333,35.23,22.1,40.2666666667,19.6,39.375,8.4,761.8,3,40
0,21.29,38.2233333333,19.5,40.4,21.89,36.79,37.59,10.1,30.43,22.0666666667,39.9,19.6,39.2,8.3833333333,761.8,3.1666666667,40
0,21.29,38.03,19.5,40.0666666667,21.8566666667,36.8333333333,37.59,9.8233333333,29.4666666667,22,39.5666666667,19.6,38.9666666667,8.3666666667,761.8,3.3333333333,40
0,21.29,37.8633333333,19.39,39.6633333333,21.79,36.7,37.5266666667,9.69,30.3333333333,22,39.2233333333,19.6,38.8266666667,8.35,761.8,3.5,40
0,21.29,37.6566666667,19.3233333333,39.53,21.79,36.76,37.4,9.5666666667,30.0666666667,22,39.03,19.6,38.59,8.3333333333,761.8,3.6666666667,40
0,21.29,37.4666666667,19.29,39.3633333333,21.79,36.7,37.4,9.5666666667,30,21.89,38.76,19.6,38.53,8.3166666667,761.8,3.8333333333,40
0,21.29,37.3266666667,19.29,39.29,21.79,36.7,37.29,9.6666666667,28.3933333333,21.89,38.6266666667,19.5,38.3633333333,8.3,761.8,4,40
0,21.29,37.2233333333,19.29,39.1633333333,21.79,36.6266666667,37.1566666667,9.8,27,21.89,38.3633333333,19.5,38.23,8.4666666667,761.75,3.8333333333,40
0,21.29,37.09,19.29,39.03,21.79,36.4666666667,36.7966666667,10.1,26.19,21.8233333333,38.23,19.5,38.06,8.6333333333,761.7,3.6666666667,40
0,21.29,36.8633333333,19.3233333333,38.7233333333,21.79,36.4,36.4633333333,10.5,25.0633333333,21.84,38.1,19.5,37.86,8.8,761.65,3.5,40
0,21.29,36.695,19.39,38.4633333333,21.79,36.29,36.2233333333,10.8,22.8333333333,21.79,37.9666666667,19.5,37.7233333333,8.9666666667,761.6,3.3333333333,40
0,21.29,36.59,19.4266666667,38.29,21.79,36.29,36.03,10.9333333333,22.4266666667,21.79,37.8266666667,19.5,37.53,9.1333333333,761.55,3.1666666667,40
0,21.23,36.4,19.5,38.1566666667,21.79,36.29,35.8633333333,11.16,21.3233333333,21.79,37.76,19.5,37.4666666667,9.3,761.5,3,40
0,21.29,36.4,19.5,37.95,21.79,36.23,35.73,11.16,20.5966666667,21.79,37.7,19.5,37.3266666667,9.2666666667,761.4333333333,3,40
0,21.23,36.2,19.6,37.76,21.79,36.2,35.5,11.4,19.59,21.76,37.6266666667,19.5,37.26,9.2333333333,761.3666666667,3,40
0,21.23,36.1266666667,19.6,37.6266666667,21.79,36.1266666667,35.4333333333,11.36,20.0666666667,21.76,37.6266666667,19.5,37.1266666667,9.2,761.3,3,40
0,21.26,36.06,19.6,37.4666666667,21.79,35.93,35.4,11.1666666667,20.26,21.76,37.5,19.5,37,9.1666666667,761.2333333333,3,40
0,21.2,36,19.6,37.3266666667,21.79,35.79,35.3266666667,11.0633333333,20.03,21.7,37.4333333333,19.5,36.9333333333,9.1333333333,761.1666666667,3,40
0,21.23,35.9,19.6333333333,37.29,21.79,35.7,35.2,11.2633333333,20.0966666667,21.7,37.3633333333,19.5,36.8633333333,9.1,761.1,3,40
0,21.23,35.8266666667,19.7,37.23,21.79,35.7,35.2,11.5666666667,19.9333333333,21.7,37.29,19.5,36.7225,9.1833333333,761.0333333333,2.6666666667,40
0,21.2,35.76,19.6,37,21.7,35.745,35.2,11.4266666667,19.5333333333,21.7,37.2,19.5,36.7,9.2666666667,760.9666666667,2.3333333333,40
0,21.2,35.7,19.6,37,21.7,35.59,35.2,11.13,19.86,21.6333333333,37.0666666667,19.5,36.59,9.35,760.9,2,40
0,21.2,35.59,19.5666666667,37,21.7,35.6633333333,35.2,11.13,20.4666666667,21.6,37,19.5,36.59,9.4333333333,760.8333333333,1.6666666667,40
0,21.2,35.59,19.5666666667,37,21.6666666667,35.7,35.2,11.3933333333,21.5666666667,21.6,37,19.5,36.59,9.5166666667,760.7666666667,1.3333333333,40
0,21.2,35.5,19.6,36.8633333333,21.6666666667,35.6266666667,35.2,12.1333333333,21.3666666667,21.6,37,19.5,36.53,9.6,760.7,1,40
0,21.2,35.5,19.6,36.73,21.7,35.5266666667,35.1633333333,12.6,19.29,21.6,37,19.4266666667,36.4333333333,9.5833333333,760.65,1.1666666667,38
0,21.2,35.5,19.7,36.76,21.7,35.4,35.1633333333,12.66,18.5633333333,21.6,37,19.5,36.4333333333,9.5666666667,760.6,1.3333333333,36
0,21.2,35.5,19.7,36.7,21.7,35.3633333333,35.2,12.36,18.43,21.6,37,19.4266666667,36.3266666667,9.55,760.55,1.5,34
0,21.2,35.5,19.7,36.6633333333,21.7,35.29,35.2,12.2266666667,18.3566666667,21.5,36.9666666667,19.4266666667,36.3266666667,9.5333333333,760.5,1.6666666667,32
0,21.2,35.5,19.6333333333,36.59,21.7,35.29,35.09,11.9333333333,18.26,21.5,36.9,19.4266666667,36.23,9.5166666667,760.45,1.8333333333,30
0,21.2,35.5,19.6,36.59,21.7,35.29,35.1633333333,11.9333333333,18.8,21.5,36.9,19.4266666667,36.1566666667,9.5,760.4,2,28
0,21.1333333333,35.4,19.6,36.53,21.7,35.2,35.2,11.8,19.23,21.5,36.79,19.4633333333,36.1633333333,9.4666666667,760.3333333333,2.1666666667,30
0,21.1333333333,35.4,19.6,36.5,21.7,35.2,35.2,11.7175,19.545,21.5,36.79,19.4633333333,36.09,9.4333333333,760.2666666667,2.3333333333,32
0,21.1,35.4,19.6,36.5,21.7,35.09,35.1266666667,11.63,19.7633333333,21.5,36.79,19.4266666667,36.09,9.4,760.2,2.5,34
0,21.1,35.4,19.5333333333,36.5,21.7,35.09,35.2,11.26,19.9,21.4266666667,36.6566666667,19.4266666667,36.09,9.3666666667,760.1333333333,2.6666666667,36
0,21.1,35.4,19.5,36.59,21.7,35,35.2,10.8666666667,20.9666666667,21.39,36.59,19.39,36.09,9.3333333333,760.0666666667,2.8333333333,38
0,21.1,35.4,19.4266666667,36.59,21.7,35,35.2,10.66,22.0966666667,21.39,36.59,19.39,36.03,9.3,760,3,40
0,21.1,35.4,19.39,36.6266666667,21.7,34.9333333333,35.2,10.5333333333,22.29,21.39,36.5,19.39,36,9.2166666667,760.0333333333,2.8333333333,38.1666666667
10,21.1,35.4,19.39,36.7,21.7,35,35.2,10.2633333333,23.16,21.39,36.5,19.39,36,9.1333333333,760.0666666667,2.6666666667,36.3333333333
0,21.0666666667,35.3633333333,19.3566666667,36.7,21.7,34.95,35.23,10.19,24.2333333333,21.29,36.5,19.39,36,9.05,760.1,2.5,34.5
30,21.0666666667,35.49,19.29,36.8333333333,21.6333333333,34.79,35.29,10.1,25.0933333333,21.29,36.5,19.39,36,8.9666666667,760.1333333333,2.3333333333,32.6666666667
20,21.1,35.8266666667,19.29,36.9,21.6333333333,34.73,35.83,10.0333333333,26.0266666667,21.29,36.4666666667,19.3233333333,36,8.8833333333,760.1666666667,2.1666666667,30.8333333333
30,21.1,35.9666666667,19.29,36.9666666667,21.6,34.79,36.295,9.86,27.3633333333,21.29,36.4666666667,19.39,36,8.8,760.2,2,29
20,21.1333333333,36,19.39,36.9,21.6,34.79,36.29,9.7266666667,28.5566666667,21.26,36.4666666667,19.3233333333,36,8.6833333333,760.1666666667,2,30.8333333333
20,21.2,36,19.39,36.9666666667,21.6,34.8266666667,35.93,9.6,29.1666666667,21.26,36.4666666667,19.3566666667,36,8.5666666667,760.1333333333,2,32.6666666667
30,21.23,36.03,19.5,37.09,21.6666666667,34.9666666667,35.93,9.5333333333,29.9,21.2,36.6933333333,19.29,36,8.45,760.1,2,34.5
30,21.3566666667,36.09,19.5666666667,37.1633333333,21.6333333333,35.03,36.1266666667,9.36,30.1333333333,21.26,37.1,19.29,36,8.3333333333,760.0666666667,2,36.3333333333
20,21.5333333333,36.49,19.73,37.29,21.7,35.03,36.2,9.2266666667,29.9266666667,21.3233333333,37.4333333333,19.29,36,8.2166666667,760.0333333333,2,38.1666666667
10,21.6666666667,37.8233333333,19.8566666667,37.3633333333,21.73,35.2666666667,36.03,9.0666666667,29.9,21.4633333333,37.56,19.29,36.03,8.1,760,2,40
10,21.84,39.85,20.0333333333,37.9566666667,21.79,35.8,36.1633333333,8.9266666667,29.7,21.5,37.3,19.29,36.03,7.9166666667,759.9666666667,1.8333333333,37.6666666667
10,21.9266666667,39.2966666667,20.1666666667,38.49,21.9266666667,36.36,36.5666666667,8.8,30.1,21.6333333333,37.1566666667,19.29,36.06,7.7333333333,759.9333333333,1.6666666667,35.3333333333
20,22.0666666667,38.7566666667,20.245,38.645,22,36.5,36.7,8.66,30.4633333333,21.7,37.3633333333,19.29,36,7.55,759.9,1.5,33
30,22.1,38.1,20.29,38.5266666667,22.0333333333,36.5,36.8266666667,8.5333333333,30.4633333333,21.79,37.6266666667,19.29,36,7.3666666667,759.8666666667,1.3333333333,30.6666666667
20,22.1666666667,37.9666666667,20.3566666667,38.2666666667,22.1,36.4333333333,36.8266666667,8.4633333333,30.6633333333,21.8566666667,37.76,19.29,36.06,7.1833333333,759.8333333333,1.1666666667,28.3333333333
30,22.23,37.56,20.4266666667,38.23,22.1,36.3633333333,37.2,8.39,30.9966666667,22,37.79,19.29,36.06,7,759.8,1,26
30,22.29,37.36,20.5666666667,38.23,22.1,36.29,37.1266666667,8.19,31.5233333333,22.0666666667,37.8633333333,19.29,36,7.05,759.8333333333,1.1666666667,28.3333333333
20,22.4266666667,37.1633333333,20.73,38.1633333333,22.1333333333,36.2,36.7666666667,8.13,32.1966666667,22.0333333333,38.33,19.29,36,7.1,759.8666666667,1.3333333333,30.6666666667
20,22.5,37.09,20.79,38.1633333333,22.2,36.1266666667,36.56,8,32.89,22.1,38.7233333333,19.2225,35.925,7.15,759.9,1.5,33
30,22.6,37.09,20.89,38.2,22.2,36.09,37.39,8,33.3633333333,22.23,39.03,19.2,35.9,7.2,759.9333333333,1.6666666667,35.3333333333
20,22.6,37.09,20.89,38.2,22.2,36.09,37.53,8,33.8266666667,22.29,39.09,19.2,35.8633333333,7.25,759.9666666667,1.8333333333,37.6666666667
20,22.6333333333,37.09,20.89,38.2,22.2,36.09,37.1633333333,8,33.9666666667,22.3233333333,39.06,19.2,35.79,7.3,760,2,40
20,22.7,37.09,20.9633333333,38.2,22.2,36.1266666667,36.9975,7.9666666667,34.4666666667,22.39,39.06,19.2,35.79,7.3,760,2.1666666667,37.1666666667
30,22.7,36.9666666667,21,38.09,22.2,36.2,36.9,7.9666666667,34.6,22.5,39.1633333333,19.2,35.79,7.3,760,2.3333333333,34.3333333333
20,22.7,36.8266666667,21,38.03,22.2,36.2,36.6633333333,8,34.2933333333,22.5,39.03,19.2,35.79,7.3,760,2.5,31.5
20,22.79,36.7,20.89,38,22.2,36.2,36.6633333333,8,35.2333333333,22.6,38.9666666667,19.2,35.79,7.3,760,2.6666666667,28.6666666667
20,22.79,36.6266666667,20.89,38.06,22.1666666667,36.2666666667,36.73,7.9,35.8966666667,22.6666666667,38.9666666667,19.2,35.79,7.3,760,2.8333333333,25.8333333333
20,22.79,36.59,20.8566666667,38.2,22.1,36.4,36.79,7.8333333333,36.49,22.7,39.0666666667,19.2,35.8633333333,7.3,760,3,23
30,22.73,36.6633333333,20.79,38.3333333333,22,36.3266666667,36.9,7.69,37.795,22.7,39.46,19.2,36.03,7.1833333333,759.9333333333,2.8333333333,30
20,22.7,36.79,20.76,38.4333333333,22,36.4,36.9666666667,7.59,38.7333333333,22.7,39.9633333333,19.2,36.1633333333,7.0666666667,759.8666666667,2.6666666667,37
20,22.7,36.8725,20.7,38.6333333333,22,36.4,37.03,7.53,39.7333333333,22.7,40.2966666667,19.2,36.3266666667,6.95,759.8,2.5,44
20,22.6333333333,36.9,20.6,38.69,22,36.4666666667,37.2233333333,7.5,41.0333333333,22.7,40.8,19.2,36.4666666667,6.8333333333,759.7333333333,2.3333333333,51
20,22.6,36.9,20.4633333333,38.9,22,36.5,37.2233333333,7.5,42.0933333333,22.6666666667,41.23,19.2,36.6266666667,6.7166666667,759.6666666667,2.1666666667,58
20,22.6,36.9,20.39,38.9666666667,22,36.5,37.09,7.4,43.5933333333,22.6,41.43,19.2,36.76,6.6,759.6,2,65
30,22.6,37,20.3566666667,39.09,21.89,36.4,37.1266666667,7.3333333333,44.4,22.6,41.8266666667,19.2,36.8266666667,6.4166666667,759.6,1.8333333333,64.8333333333
20,22.5333333333,37.06,20.29,39.1633333333,21.89,36.4666666667,37.2,7.19,45.8333333333,22.6,41.9,19.2,36.9666666667,6.2333333333,759.6,1.6666666667,64.6666666667
20,22.5,37.29,20.2,39.2,21.8233333333,36.4333333333,37.23,7.1233333333,47.0933333333,22.5666666667,41.86,19.2,37.23,6.05,759.6,1.5,64.5
20,22.5,37.29,20.1333333333,39.3333333333,21.89,36.56,37.29,7.06,47.6566666667,22.5,42,19.2,37.3975,5.8666666667,759.6,1.3333333333,64.3333333333
20,22.39,37.2,20.1,39.53,21.79,36.5,37.29,6.9333333333,48.1966666667,22.39,41.8266666667,19.2,37.5,5.6833333333,759.6,1.1666666667,64.1666666667
30,22.39,37.26,20.0333333333,39.53,21.865,36.5675,37.29,6.7633333333,48.9333333333,22.39,41.9666666667,19.2,37.7,5.5,759.6,1,64
20,22.3566666667,37.29,19.9633333333,39.59,21.8233333333,36.53,37.29,6.5633333333,49.1933333333,22.39,42.2666666667,19.2,37.76,5.4833333333,759.5833333333,1,56.6666666667
20,22.29,37.29,19.89,39.6633333333,21.89,36.59,37.29,6.33,48.8633333333,22.3233333333,42.6,19.2,37.9333333333,5.4666666667,759.5666666667,1,49.3333333333
20,22.29,37.29,19.79,39.7,21.89,36.59,37.23,6.19,48.8633333333,22.29,43,19.2,38.06,5.45,759.55,1,42
10,22.29,37.29,19.79,39.7,21.8233333333,36.53,37.23,6.3,48.0266666667,22.29,43.46,19.2,38.1266666667,5.4333333333,759.5333333333,1,34.6666666667
10,22.2,37.3266666667,19.7,39.73,21.8233333333,36.53,37.0966666667,6.3666666667,46.9666666667,22.29,43.86,19.2,38.26,5.4166666667,759.5166666667,1,27.3333333333
0,22.2,37.5266666667,19.6333333333,39.79,21.89,36.73,36.8333333333,6.35,46.545,22.29,44.06,19.2,38.4333333333,5.4,759.5,1,20
0,22.1666666667,37.7,19.6,39.73,21.89,36.79,36.6266666667,6.19,47.03,22.26,44.2,19.2,38.5,5.4166666667,759.45,1.1666666667,20
0,22.1,37.7,19.6,39.73,22,36.79,36.5,6.19,47.09,22.26,44.3333333333,19.2,38.6566666667,5.4333333333,759.4,1.3333333333,20
0,22.1,37.59,19.5,39.79,22.0666666667,36.8633333333,36.4333333333,6.19,47.5966666667,22.2,44.4,19.2,38.79,5.45,759.35,1.5,20
0,22.025,37.4975,19.5,39.79,22.1,37,36.5,6.1233333333,47.79,22.2,44.4,19.2,38.9333333333,5.4666666667,759.3,1.6666666667,20
0,22,37.4,19.445,39.79,22.1,37,36.56,6.19,48.06,22.2,44.4,19.2,39,5.4833333333,759.25,1.8333333333,20
0,22,37.4,19.39,39.79,22.1333333333,37,36.5,6.1233333333,48.2666666667,22.2,44.3175,19.2,39.03,5.5,759.2,2,20
0,21.9266666667,37.4,19.3233333333,39.79,22.2,37.06,36.5,6.09,49.1666666667,22.2,44.29,19.2,39.2233333333,5.5,759.15,2,27.3333333333
0,21.89,37.4,19.29,39.9,22.2,37.1266666667,36.5,6.09,49.56,22.2,44.26,19.23,39.4633333333,5.5,759.1,2,34.6666666667
0,21.89,37.4,19.29,39.9666666667,22.2,37.2,36.5,6.09,49.79,22.1333333333,44.1266666667,19.23,39.59,5.5,759.05,2,42
0,21.79,37.3266666667,19.2,39.9,22.23,37.1566666667,36.5,6.03,49.93,22.1,44.09,19.2,39.73,5.5,759,2,49.3333333333
0,21.79,37.4,19.2,39.9,22.29,37.29,36.5,6,51.1966666667,22.1,44.03,19.2225,39.8975,5.5,758.95,2,56.6666666667
0,21.79,37.4,19.1666666667,40,22.26,37.2,36.5,5.9333333333,51.7966666667,22.0333333333,43.8266666667,19.23,40,5.5,758.9,2,64
